game_id,date,season,home_team_abbrev,away_team_abbrev,home_games_played,away_games_played,home_win_pct,away_win_pct,win_pct_diff,home_avg_score,away_avg_score,avg_score_diff,home_avg_allowed,away_avg_allowed,home_avg_margin,away_avg_margin,home_recent_wins,away_recent_wins,home_recent_5_wins,away_recent_5_wins,home_home_record,away_away_record,home_days_rest,away_days_rest,rest_advantage,month,day_of_week,is_weekend,season_progress,is_christmas_period,is_new_year,home_sentiment,away_sentiment,sentiment_diff,home_news_volume,away_news_volume,home_confidence_score,away_confidence_score,home_win,point_spread,total_points,home_score,away_score
401266795,2020-12-26 03:30:00,2020-21,DEN,LAC,1,1,0.0,1.0,-1.0,122.0,116.0,6.0,124.0,109.0,-2.0,7.0,0,1,0,1,0.0,1.0,2,3,-1,12,5,1,0.3956043956043956,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-13,229,108,121
401267181,2020-12-26 22:00:00,2020-21,MEM,ATL,1,1,0.0,1.0,-1.0,119.0,124.0,-5.0,131.0,104.0,-12.0,20.0,0,1,0,1,0.0,1.0,2,2,0,12,5,1,0.3956043956043956,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-10,234,112,122
401267183,2020-12-27 00:00:00,2020-21,DET,CLE,1,1,0.0,1.0,-1.0,101.0,121.0,-20.0,111.0,114.0,-10.0,7.0,0,1,0,1,0.0,0.0,2,3,-1,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-9,247,119,128
401267184,2020-12-27 00:00:00,2020-21,WSH,ORL,1,1,0.0,1.0,-1.0,107.0,113.0,-6.0,113.0,107.0,-6.0,6.0,0,1,0,1,0.0,0.0,3,3,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-10,250,120,130
401267182,2020-12-27 00:00:00,2020-21,CHA,OKC,1,1,0.0,1.0,-1.0,114.0,0.0,114.0,121.0,0.0,-7.0,0.0,0,1,0,1,0.0,1.0,3,2,1,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-2,216,107,109
401267185,2020-12-27 00:30:00,2020-21,NY,PHI,1,1,0.0,1.0,-1.0,107.0,113.0,-6.0,121.0,107.0,-14.0,6.0,0,1,0,1,0.0,0.0,3,3,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-20,198,89,109
401267186,2020-12-27 01:00:00,2020-21,CHI,IND,1,1,0.0,1.0,-1.0,104.0,121.0,-17.0,124.0,107.0,-20.0,14.0,0,1,0,1,0.0,0.0,3,3,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-19,231,106,125
401267187,2020-12-27 01:30:00,2020-21,SA,TOR,1,1,1.0,0.0,1.0,131.0,99.0,32.0,119.0,113.0,12.0,-14.0,1,0,1,0,0.0,0.0,3,3,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,1.0,0.0,1,5,233,119,114
401267188,2020-12-27 02:00:00,2020-21,UTAH,MIN,1,1,1.0,1.0,0.0,120.0,111.0,9.0,100.0,101.0,20.0,10.0,1,1,1,1,0.0,0.0,2,3,-1,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,1.0,1.0,0,-5,227,111,116
401267189,2020-12-27 03:00:00,2020-21,POR,HOU,1,1,0.0,0.0,0.0,100.0,0.0,100.0,120.0,0.0,-20.0,0.0,0,0,0,0,0.0,0.0,3,3,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,2,254,128,126
401267190,2020-12-27 03:00:00,2020-21,SAC,PHX,1,1,1.0,1.0,0.0,124.0,106.0,18.0,122.0,102.0,2.0,4.0,1,1,1,1,0.0,0.0,3,2,1,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,1.0,1.0,1,3,209,106,103
401267191,2020-12-27 20:30:00,2020-21,LAC,DAL,2,2,1.0,0.0,1.0,118.5,108.5,10.0,108.5,122.0,10.0,-13.5,2,0,2,0,0.0,0.0,1,1,0,12,6,1,0.4010989010989011,1,0,0.0,0.0,0.0,0,0,1.0,0.0,0,-51,197,73,124
401267194,2020-12-28 00:00:00,2020-21,NO,SA,2,2,0.5,1.0,-0.5,105.5,125.0,-19.5,105.0,116.5,0.5,8.5,1,2,1,2,0.0,1.0,2,0,2,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.5,1.0,1,3,193,98,95
401267192,2020-12-28 00:00:00,2020-21,CHA,BKN,2,2,0.0,1.0,-1.0,110.5,124.0,-13.5,115.0,97.0,-4.5,27.0,0,2,0,2,0.0,1.0,1,2,-1,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.0,1.0,1,2,210,106,104
401267193,2020-12-28 00:00:00,2020-21,WSH,ORL,2,2,0.0,1.0,-1.0,113.5,121.5,-8.0,121.5,113.5,-8.0,8.0,0,2,0,2,0.0,1.0,1,1,0,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.0,1.0,0,-7,233,113,120
401267196,2020-12-28 00:30:00,2020-21,NY,MIL,2,2,0.0,0.5,-0.5,98.0,129.5,-31.5,115.0,110.5,-17.0,19.0,0,1,0,1,0.0,0.0,1,2,-1,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.0,0.5,1,20,240,130,110
401267195,2020-12-28 00:30:00,2020-21,CLE,PHI,2,2,1.0,1.0,0.0,124.5,111.0,13.5,116.5,98.0,8.0,13.0,2,2,2,2,1.0,1.0,1,1,0,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,1.0,1.0,1,24,212,118,94
401267197,2020-12-28 01:00:00,2020-21,IND,BOS,2,2,1.0,0.5,0.5,123.0,108.5,14.5,106.5,122.0,16.5,-13.5,2,1,2,1,1.0,0.0,1,2,-1,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,1.0,0.5,1,1,215,108,107
401267198,2020-12-28 01:00:00,2020-21,CHI,GS,2,2,0.0,0.0,0.0,105.0,99.0,6.0,124.5,131.5,-19.5,-32.5,0,0,0,0,0.0,0.0,1,2,-1,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0,-1,257,128,129
401267199,2020-12-28 02:00:00,2020-21,SAC,PHX,2,2,1.0,0.5,0.5,115.0,104.5,10.5,112.5,104.0,2.5,0.5,2,1,2,1,1.0,0.0,0,0,0,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,1.0,0.5,0,-16,216,100,116
401267200,2020-12-28 03:00:00,2020-21,LAL,MIN,2,2,0.5,1.0,-0.5,123.5,113.5,10.0,115.5,106.0,8.0,7.5,1,2,1,2,0.5,1.0,2,1,1,12,0,0,0.4065934065934066,1,0,0.0,0.0,0.0,0,0,0.5,1.0,1,36,218,127,91
401267201,2020-12-29 00:30:00,2020-21,ATL,DET,2,2,1.0,0.0,1.0,123.0,110.0,13.0,108.0,119.5,15.0,-9.5,2,0,2,0,0.0,0.0,2,2,0,12,1,0,0.41208791208791207,1,0,0.0,0.0,0.0,0,0,1.0,0.0,1,8,248,128,120
401267202,2020-12-29 00:30:00,2020-21,BKN,MEM,3,2,0.6666666666666666,0.0,0.6666666666666666,117.33333333333333,115.5,1.8333333333333286,100.0,126.5,17.333333333333332,-11.0,2,0,2,0,1.0,0.0,1,2,-1,12,1,0,0.41208791208791207,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,0,-5,227,111,116
